url	maker_dir	maker	game	number	year	game_type	features_row	features
https://bingo.cdyn.com/machines/united/triple_play	united	United	Triple Play	unknown	1955	three-card	| Features | - advancing odds/scores - corners scoring - extended/extra time/play - extra balls - futurity - in-line scoring - next game award - roll-over buttons - score booster - select-a-spot - spot numbers |	advancing odds/scores|corners scoring|extended/extra time/play|extra balls|futurity|in-line scoring|next game award|roll-over buttons|score booster|select-a-spot|spot numbers
https://bingo.cdyn.com/machines/united/tropicana	united	United	Tropicana	unknown	1955	one-card	| Features | - advancing odds/scores - ballyhole - corners scoring - extended/extra time/play - extra balls - futurity - in-line scoring - next game award - select-a-feature - select-a-spot - spot numbers - spottem - super/double/triple/quadruple scores |	advancing odds/scores|ballyhole|corners scoring|extended/extra time/play|extra balls|futurity|in-line scoring|next game award|select-a-feature|select-a-spot|spot numbers|spottem|super/double/triple/quadruple scores
https://bingo.cdyn.com/machines/united/tropics	united	United	Tropics	unknown	1953	one-card	| Features | - advancing odds/scores - ballyhole - corners scoring - extra balls - in-line scoring - roll-over buttons - select-a-feature - select-a-spot - spot numbers - super/double/triple/quadruple scores |	advancing odds/scores|ballyhole|corners scoring|extra balls|in-line scoring|roll-over buttons|select-a-feature|select-a-spot|spot numbers|super/double/triple/quadruple scores
https://bingo.cdyn.com/machines/united/zingo	united	United	Zingo	unknown	1951	three-card	| Features | - extra balls - in-line scoring |	extra balls|in-line scoring
https://bingo.cdyn.com/machines/universal/5_star	universal	Universal	5 Star	unknown	1951	unknown/other	| Features | - in-line scoring |	in-line scoring
https://bingo.cdyn.com/machines/williams/long_beach	williams	Williams	Long Beach	75	1952	three-card	| Features | - in-line scoring - score booster |	in-line scoring|score booster
https://bingo.cdyn.com/machines/wimi/blue_diamond	wimi	Wimi	Blue Diamond	unknown	1999	six-card	| Features | - corners scoring - diagonal scores - extra balls - in-line scoring - magic number doubling - roll-over buttons - super line |	corners scoring|diagonal scores|extra balls|in-line scoring|magic number doubling|roll-over buttons|super line
https://bingo.cdyn.com/machines/wimi/euro_continental_star	wimi	Wimi	Euro Continental Star	unknown	1982	six-card	| Features | - corners scoring - diagonal scores - in-line scoring - magic number doubling - super line |	corners scoring|diagonal scores|in-line scoring|magic number doubling|super line
https://bingo.cdyn.com/machines/wimi/extra_six_cards	wimi	Wimi	Extra Six Cards	unknown	1982	six-card	| Features | - corners scoring - diagonal scores - in-line scoring - magic number doubling - super line |	corners scoring|diagonal scores|in-line scoring|magic number doubling|super line
https://bingo.cdyn.com/machines/wimi/green_diamond	wimi	Wimi	Green Diamond	unknown	1997	six-card	| Features | - corners scoring - diagonal scores - extra balls - in-line scoring - magic number doubling - roll-over buttons - super line |	corners scoring|diagonal scores|extra balls|in-line scoring|magic number doubling|roll-over buttons|super line
https://bingo.cdyn.com/machines/wimi/miss_belgium_turbo	wimi	Wimi	Miss Belgium Turbo	unknown	1990	magic lines	| Features | - OK game - advancing odds/scores - colored lines - corners scoring - diagonal scores - double or nothing - extended/extra time/play - extra balls - in-line scoring - magic number doubling |	OK game|advancing odds/scores|colored lines|corners scoring|diagonal scores|double or nothing|extended/extra time/play|extra balls|in-line scoring|magic number doubling
https://bingo.cdyn.com/machines/wimi/miss_bonus	wimi	Wimi	Miss Bonus	unknown	1997	magic lines	| Features | - OK game - advancing odds/scores - ballyhole - colored lines - diagonal scores - extended/extra time/play - extra balls - in-line scoring - roll-over buttons - star numbers - triple deck advancing odds/scores |	OK game|advancing odds/scores|ballyhole|colored lines|diagonal scores|extended/extra time/play|extra balls|in-line scoring|roll-over buttons|star numbers|triple deck advancing odds/scores
https://bingo.cdyn.com/machines/wimi/miss_bowling	wimi	Wimi	Miss Bowling	unknown	1990	magic lines	| Features | - OK game - advancing odds/scores - ballyhole - colored lines - diagonal scores - extended/extra time/play - extra balls - in-line scoring - roll-over buttons - star numbers - triple deck advancing odds/scores |	OK game|advancing odds/scores|ballyhole|colored lines|diagonal scores|extended/extra time/play|extra balls|in-line scoring|roll-over buttons|star numbers|triple deck advancing odds/scores
https://bingo.cdyn.com/machines/wimi/miss_bowling_golden	wimi	Wimi	Miss Bowling Golden	unknown	1990	magic lines	| Features | - OK game - advancing odds/scores - colored lines - corners scoring - diagonal scores - double or nothing - extended/extra time/play - extra balls - in-line scoring - magic number doubling |	OK game|advancing odds/scores|colored lines|corners scoring|diagonal scores|double or nothing|extended/extra time/play|extra balls|in-line scoring|magic number doubling
https://bingo.cdyn.com/machines/wimi/miss_bowling_turbo	wimi	Wimi	Miss Bowling Turbo	unknown	1990	magic lines	| Features | - OK game - advancing odds/scores - ballyhole - colored lines - diagonal scores - extended/extra time/play - extra balls - in-line scoring - roll-over buttons - star numbers - triple deck advancing odds/scores |	OK game|advancing odds/scores|ballyhole|colored lines|diagonal scores|extended/extra time/play|extra balls|in-line scoring|roll-over buttons|star numbers|triple deck advancing odds/scores
https://bingo.cdyn.com/machines/wimi/miss_queen	wimi	Wimi	Miss Queen	unknown	1997	magic lines	| Features | - OK game - advancing odds/scores - ballyhole - colored lines - diagonal scores - extended/extra time/play - extra balls - in-line scoring - roll-over buttons - star numbers - triple deck advancing odds/scores |	OK game|advancing odds/scores|ballyhole|colored lines|diagonal scores|extended/extra time/play|extra balls|in-line scoring|roll-over buttons|star numbers|triple deck advancing odds/scores
https://bingo.cdyn.com/machines/wimi/old_brussels	wimi	Wimi	Old Brussels	unknown	1981	six-card	| Features | - corners scoring - diagonal scores - in-line scoring - magic number doubling - super line |	corners scoring|diagonal scores|in-line scoring|magic number doubling|super line
https://bingo.cdyn.com/machines/wimi/president	wimi	Wimi	President	unknown	1990	six-card	| Features | - corners scoring - diagonal scores - in-line scoring - magic number doubling - star numbers - super line |	corners scoring|diagonal scores|in-line scoring|magic number doubling|star numbers|super line
https://bingo.cdyn.com/machines/wimi/route_66	wimi	Wimi	Route 66	unknown	2003	six-card	| Features | - advancing odds/scores - colored lines - corners scoring - diagonal scores - extra balls - in-line scoring - red letter game - roll-over buttons - skill shot - spot numbers - super line - triple deck advancing odds/scores |	advancing odds/scores|colored lines|corners scoring|diagonal scores|extra balls|in-line scoring|red letter game|roll-over buttons|skill shot|spot numbers|super line|triple deck advancing odds/scores
https://bingo.cdyn.com/machines/wimi/royal_seven	wimi	Wimi	Royal Seven	unknown	1997	six-card	| Features | - corners scoring - diagonal scores - extra balls - in-line scoring - magic number doubling - roll-over buttons - super line |	corners scoring|diagonal scores|extra balls|in-line scoring|magic number doubling|roll-over buttons|super line
https://bingo.cdyn.com/machines/wimi/triple_seven	wimi	Wimi	Triple Seven	unknown	2002	six-card	| Features | - corners scoring - diagonal scores - extra balls - in-line scoring - skill shot - spot numbers - super line |	corners scoring|diagonal scores|extra balls|in-line scoring|skill shot|spot numbers|super line
